title,rank,date,artist,url,region,chart,trend,streams
All I Want for Christmas Is You,98,2018-12-16,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Thailand,top200,MOVE_DOWN,4270
All I Want for Christmas Is You,1,2018-12-16,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,SAME_POSITION,567703
All I Want for Christmas Is You,159,2018-12-16,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,United Kingdom,top200,MOVE_UP,65268
All I Want for Christmas Is You,9,2018-12-16,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_UP,991971
All I Want for Christmas Is You,75,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_UP,13337
All I Want for Christmas Is You,68,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_DOWN,129178
All I Want for Christmas Is You,28,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,MOVE_UP,1708081
All I Want for Christmas Is You,32,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_UP,2468
All I Want for Christmas Is You,191,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,top200,NEW_ENTRY,1721
All I Want for Christmas Is You,151,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_UP,2955
All I Want for Christmas Is You,52,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,MOVE_UP,3616
All I Want for Christmas Is You,26,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_DOWN,3149
All I Want for Christmas Is You,14,2018-12-16,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Vietnam,top200,MOVE_UP,2263
All I Want for Christmas Is You,10,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,top200,MOVE_DOWN,148730
All I Want for Christmas Is You,2,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,top200,MOVE_DOWN,25283
All I Want for Christmas Is You,3,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_DOWN,30490
All I Want for Christmas Is You,33,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_UP,17476
All I Want for Christmas Is You,55,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,SAME_POSITION,11937
All I Want for Christmas Is You,49,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,MOVE_UP,1346
All I Want for Christmas Is You,39,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_DOWN,93660
All I Want for Christmas Is You,7,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,top200,MOVE_DOWN,136866
All I Want for Christmas Is You,119,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,top200,MOVE_DOWN,2990
All I Want for Christmas Is You,1,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,top200,SAME_POSITION,14613
All I Want for Christmas Is You,100,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_UP,9027
All I Want for Christmas Is You,21,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,MOVE_UP,56272
All I Want for Christmas Is You,143,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Philippines,top200,MOVE_UP,26114
All I Want for Christmas Is You,56,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,top200,MOVE_DOWN,21292
All I Want for Christmas Is You,3,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_DOWN,57446
All I Want for Christmas Is You,136,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,top200,MOVE_DOWN,1420
All I Want for Christmas Is You,130,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_UP,4043
All I Want for Christmas Is You,46,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Romania,top200,MOVE_UP,2340
All I Want for Christmas Is You,167,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ecuador,top200,MOVE_DOWN,2829
All I Want for Christmas Is You,153,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,El Salvador,top200,NEW_ENTRY,1017
All I Want for Christmas Is You,5,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Estonia,top200,MOVE_DOWN,2582
All I Want for Christmas Is You,5,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_DOWN,33761
All I Want for Christmas Is You,72,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,France,top200,MOVE_DOWN,56216
All I Want for Christmas Is You,5,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_DOWN,315825
All I Want for Christmas Is You,5,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,MOVE_DOWN,3254769
All I Want for Christmas Is You,8,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_DOWN,4206
All I Want for Christmas Is You,119,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,top200,MOVE_UP,7529
All I Want for Christmas Is You,48,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,top200,MOVE_UP,1861
All I Want for Christmas Is You,1,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,SAME_POSITION,11408
All I Want for Christmas Is You,16,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,MOVE_DOWN,104883
All I Want for Christmas Is You,94,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,top200,MOVE_DOWN,8661
All I Want for Christmas Is You,115,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,top200,MOVE_DOWN,2257
All I Want for Christmas Is You,93,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,top200,MOVE_UP,1112
All I Want for Christmas Is You,6,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_DOWN,9324
All I Want for Christmas Is You,30,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,SAME_POSITION,165002
All I Want for Christmas Is You,12,2018-11-23,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_UP,675326
All I Want for Christmas Is You,8,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_UP,5101
All I Want for Christmas Is You,123,2018-12-17,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Iceland,top200,MOVE_DOWN,1342
All I Want for Christmas Is You,152,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Indonesia,top200,MOVE_DOWN,19833
All I Want for Christmas Is You,3,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_DOWN,40880
All I Want for Christmas Is You,60,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,top200,MOVE_UP,52809
All I Want for Christmas Is You,18,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,top200,MOVE_UP,15654
All I Want for Christmas Is You,24,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,MOVE_DOWN,116729
All I Want for Christmas Is You,2,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,SAME_POSITION,31298
All I Want for Christmas Is You,1,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,SAME_POSITION,3392
All I Want for Christmas Is You,3,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,MOVE_DOWN,3356
All I Want for Christmas Is You,39,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_UP,14660
All I Want for Christmas Is You,46,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,top200,MOVE_DOWN,12272
All I Want for Christmas Is You,6,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_DOWN,174343
All I Want for Christmas Is You,16,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,top200,MOVE_UP,97212
All I Want for Christmas Is You,9,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_DOWN,31055
All I Want for Christmas Is You,2,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,SAME_POSITION,104144
All I Want for Christmas Is You,196,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,top200,NEW_ENTRY,2546
All I Want for Christmas Is You,19,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,top200,MOVE_UP,6752
All I Want for Christmas Is You,109,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Panama,top200,MOVE_DOWN,1649
All I Want for Christmas Is You,53,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Philippines,top200,MOVE_DOWN,46506
All I Want for Christmas Is You,1,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,top200,SAME_POSITION,78350
All I Want for Christmas Is You,19,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_DOWN,14570
All I Want for Christmas Is You,5,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Romania,top200,MOVE_DOWN,4726
All I Want for Christmas Is You,24,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,top200,MOVE_DOWN,16904
All I Want for Christmas Is You,2,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,top200,SAME_POSITION,5956
All I Want for Christmas Is You,34,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,South Africa,top200,MOVE_DOWN,1851
All I Want for Christmas Is You,57,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Spain,top200,MOVE_DOWN,74375
All I Want for Christmas Is You,2,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,SAME_POSITION,145310
All I Want for Christmas Is You,3,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,top200,MOVE_DOWN,25281
All I Want for Christmas Is You,66,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Taiwan,top200,MOVE_DOWN,6733
All I Want for Christmas Is You,99,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Thailand,top200,MOVE_DOWN,4369
All I Want for Christmas Is You,2,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,MOVE_DOWN,435284
All I Want for Christmas Is You,11,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_DOWN,864066
All I Want for Christmas Is You,14,2018-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Vietnam,top200,SAME_POSITION,2597
All I Want for Christmas Is You,7,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,top200,MOVE_UP,160096
All I Want for Christmas Is You,3,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,top200,MOVE_DOWN,25718
All I Want for Christmas Is You,2,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_UP,31136
All I Want for Christmas Is You,2,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_UP,62047
All I Want for Christmas Is You,7,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,top200,SAME_POSITION,140154
All I Want for Christmas Is You,53,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Estonia,top200,NEW_ENTRY,1103
All I Want for Christmas Is You,49,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_UP,16356
All I Want for Christmas Is You,32,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_UP,180863
All I Want for Christmas Is You,16,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,MOVE_UP,2051522
All I Want for Christmas Is You,13,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_UP,3584
All I Want for Christmas Is You,104,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_UP,3305
All I Want for Christmas Is You,35,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,MOVE_UP,4283
All I Want for Christmas Is You,14,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_UP,3652
All I Want for Christmas Is You,22,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_UP,23329
All I Want for Christmas Is You,152,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,NEW_ENTRY,41736
All I Want for Christmas Is You,54,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,MOVE_UP,11656
All I Want for Christmas Is You,16,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,NEW_ENTRY,1868
All I Want for Christmas Is You,32,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,MOVE_UP,1617
All I Want for Christmas Is You,32,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_UP,97340
All I Want for Christmas Is You,60,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_UP,10575
All I Want for Christmas Is You,16,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,MOVE_UP,61020
All I Want for Christmas Is You,119,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,top200,SAME_POSITION,3261
All I Want for Christmas Is You,1,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,top200,SAME_POSITION,14966
All I Want for Christmas Is You,3,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,SAME_POSITION,58515
All I Want for Christmas Is You,118,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,top200,MOVE_UP,1538
All I Want for Christmas Is You,162,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ecuador,top200,MOVE_UP,3122
All I Want for Christmas Is You,158,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,El Salvador,top200,MOVE_DOWN,1093
All I Want for Christmas Is You,5,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Estonia,top200,SAME_POSITION,2660
All I Want for Christmas Is You,3,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_UP,34210
All I Want for Christmas Is You,68,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,France,top200,MOVE_UP,57000
All I Want for Christmas Is You,3,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_UP,323374
All I Want for Christmas Is You,4,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,MOVE_UP,3383765
All I Want for Christmas Is You,5,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_UP,4636
All I Want for Christmas Is You,128,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,top200,MOVE_DOWN,2247
All I Want for Christmas Is You,99,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Philippines,top200,MOVE_UP,33183
All I Want for Christmas Is You,31,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,top200,MOVE_UP,27872
All I Want for Christmas Is You,96,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,top200,MOVE_DOWN,1200
All I Want for Christmas Is You,5,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_UP,9718
All I Want for Christmas Is You,1,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,SAME_POSITION,12218
All I Want for Christmas Is You,9,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_DOWN,5160
All I Want for Christmas Is You,122,2018-12-18,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Iceland,top200,MOVE_UP,1424
All I Want for Christmas Is You,125,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Indonesia,top200,MOVE_UP,22435
All I Want for Christmas Is You,3,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,SAME_POSITION,42501
All I Want for Christmas Is You,75,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_UP,5936
All I Want for Christmas Is You,20,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Romania,top200,MOVE_UP,2978
All I Want for Christmas Is You,87,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,top200,MOVE_UP,8137
All I Want for Christmas Is You,22,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,top200,MOVE_UP,2452
All I Want for Christmas Is You,22,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,MOVE_UP,126626
All I Want for Christmas Is You,2,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,SAME_POSITION,31881
All I Want for Christmas Is You,9,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,MOVE_UP,118859
All I Want for Christmas Is You,59,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,top200,MOVE_UP,10675
All I Want for Christmas Is You,1,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,SAME_POSITION,3425
All I Want for Christmas Is You,2,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,MOVE_UP,3313
All I Want for Christmas Is You,40,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,top200,MOVE_UP,13573
All I Want for Christmas Is You,6,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,SAME_POSITION,174982
All I Want for Christmas Is You,8,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_UP,33235
All I Want for Christmas Is You,2,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,SAME_POSITION,105097
All I Want for Christmas Is You,97,2018-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Panama,top200,MOVE_UP,1896
All I Want for Christmas Is You,15,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,MOVE_UP,216266
All I Want for Christmas Is You,11,2018-11-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_UP,773345
